codigo_cliente;loja_cliente;nome_do_cliente;cnpj_do_cliente;cnpj_de_faturamento;cnpj_de_remessa;equipamento;nota_de_remessa;data_de_remessa;serie_da_nf_remessa;produto;descricao_do_produto;quantidade;pedido_de_remessa;projeto;obra;prazo_do_contrato;data_de_ativacao_legado;data_de_ativacao;ultimo_faturamento;data_do_termo;aniversario;desc_ajuste;indice_aplicado;dias_de_locacao;valor_de_origem;valor_unitario;valor_bruto;tipo_do_mes;contrato_legado;acrescimo;franquia;id_equipamento;id_equip_substituido;data_da_substituicao;data_proximo_faturamento;data_fim_locacao;tipo_de_servico;email;calculo_reajuste;nome_da_obra;numero_da_as;pedido_faturamento;nf_de_faturamento;serie_de_faturamento;data_de_faturamento;qtde_faturamento;vlr_unitario_faturamento;vlr_total_faturamento;periodo_de_faturamento;status_de_cobranca
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277710;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;6;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277711;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;7;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277712;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;8;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277713;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;9;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277714;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;10;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277715;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;11;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277716;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;12;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277717;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;13;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277718;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;14;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277719;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;15;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277720;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;16;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277721;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;17;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277722;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;18;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277723;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;19;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;277724;000000299  83276;01/01/2024;DN4;PC0902;NOTEBOOK DELL LATITUDE 14 5430 CORE I51245U, 8GB, SSD 256GB, INTEL XMM 7360 4G, FHD, WIN 10 PRO;1;545;202301229;11;48;13/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/11;0;0;20;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15599;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;88634977000101.0;286339;000000299  84152;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;23/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;1;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286340;000000299  84152;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;23/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;2;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286341;000000299  84454;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;28/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;3;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286342;000000299  84454;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;28/06/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;4;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286343;000000299  84486;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;06/07/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;5;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286344;000000299  86083;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;06/07/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;6;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286345;000000299  87030;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;17/07/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;7;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286346;000000299  89740;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;10/08/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;8;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286347;000000299  89740;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;10/08/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;9;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286348;000000299  89740;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;10/08/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;10;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286349;000000299  89806;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;10/08/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;11;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286350;000000299  92010;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;05/09/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;12;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286351;000000299  92010;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;05/09/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;13;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286352;000000299  92010;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;05/09/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;14;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;286353;000000299  92010;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;05/09/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;15;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;291717;000000299  92156;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;05/09/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;16;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;291718;000000299  92506;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;11/09/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;17;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;291719;000000299  92506;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;11/09/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;18;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;291720;000000299  92506;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;11/09/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;19;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;291721;000000299  92506;01/01/2024;DN4;PC0954;NOTEBOOK DELL LATITUDE 3420 CORE I7 1165G7 MEMORIA 08GB DDR4 HD SSD 256 GB TELA DE 14 HD;1;545;202301229;12;48;11/09/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;202;202;0=Mes fechado;091107/12;0;0;20;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15600;NULL;NULL;NULL;1;202;202;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;88634977000101.0;285758;000000299  85314;01/01/2024;DN4;PC1830;NOTEBOOK DELL VOSTRO 153520 CORE I7,GEFORCE MX550, RAM 8GB ,SSD512 ,WIN 11;1;545;202301229;13;48;03/07/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;281;281;0=Mes fechado;091107/13;0;0;1;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15601;NULL;NULL;NULL;1;281;281;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;285759;000000299  85314;01/01/2024;DN4;PC1830;NOTEBOOK DELL VOSTRO 153520 CORE I7,GEFORCE MX550, RAM 8GB ,SSD512 ,WIN 11;1;545;202301229;13;48;03/07/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;281;281;0=Mes fechado;091107/13;0;0;2;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15601;NULL;NULL;NULL;1;281;281;01/02/2024 A 29/02/2024;Faturado
534;1;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;8,8635E+13;8,8635E+13;NULL;285762;000000299  89382;01/01/2024;DN4;PC1830;NOTEBOOK DELL VOSTRO 153520 CORE I7,GEFORCE MX550, RAM 8GB ,SSD512 ,WIN 11;1;545;202301229;13;48;07/08/2023;01/01/2024;29/02/2024;NULL;01/06/2024;IGPM;0;1;0;281;281;0=Mes fechado;091107/13;0;0;3;NULL;NULL;31/03/2024;31/12/2027;Localcao;nfe@soprano.com.br;NULL;SOPRANO INDUSTRIA ELETROMETALURGICA EIRE;3,00123E+14;15601;NULL;NULL;NULL;1;281;281;01/02/2024 A 29/02/2024;Faturado
